simulation_replicate	pop	mean	var	freq_unadmixed	pop_diff	admix_scenario	gen_to_admix	total_sim_rep
rep04	W1	0.03336	0.03333150524137931	0.9	eq10400_s3270	single0.5	1	10
rep05	W1	0.0668	0.0643495875862069	0.8	eq10400_s3270	single0.5	1	10
rep06	W1	0.06677666666666666	0.06435279495402299	0.8333333333333334	eq10400_s3270	single0.5	1	10
rep07	W1	0.06714666666666666	0.06430321016091954	0.7333333333333333	eq10400_s3270	single0.5	1	10
rep08	W1	0.03344333333333333	0.033325839091954024	0.8666666666666667	eq10400_s3270	single0.5	1	10
rep09	W1	1.7333333333333334e-4	1.5926436781609197e-7	0.8333333333333334	eq10400_s3270	single0.5	1	10
rep10	W1	3e-5	1.320689655172414e-8	0.9666666666666667	eq10400_s3270	single0.5	1	10
rep01	W2	4e-5	3.351724137931035e-8	0.9666666666666667	eq10400_s3270	single0.5	1	10
rep02	W2	1.1666666666666667e-4	7.867816091954023e-8	0.8666666666666667	eq10400_s3270	single0.5	1	10
rep03	W2	1e-4	7.03448275862069e-8	0.8666666666666667	eq10400_s3270	single0.5	1	10
rep04	W2	1.5666666666666666e-4	1.7426436781609196e-7	0.8333333333333334	eq10400_s3270	single0.5	1	10
rep05	W2	9.033333333333327e-4	5.567919540229878e-6	0.7333333333333333	eq10400_s3270	single0.5	1	10
rep06	W2	1e-4	6.758620689655172e-8	0.8666666666666667	eq10400_s3270	single0.5	1	10
rep07	W2	2.1e-4	4.650689655172414e-7	0.9	eq10400_s3270	single0.5	1	10
rep08	W2	1.9666666666666633e-4	4.0447126436781405e-7	0.8666666666666667	eq10400_s3270	single0.5	1	10
rep09	W2	8.999999999999994e-4	1.5654482758620676e-5	0.8666666666666667	eq10400_s3270	single0.5	1	10
rep10	W2	1e-4	6.06896551724138e-8	0.8333333333333334	eq10400_s3270	single0.5	1	10
rep01	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep02	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep03	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep04	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep05	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep06	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep07	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep08	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep09	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep10	AQ	1	0	0	eq10400_s3270	single0.8	1	10
rep01	W1	0.06701	0.06432173127586206	0.7666666666666667	eq10400_s3270	single0.8	1	10
rep02	W1	0.06679666666666667	0.0643500610229885	0.8333333333333334	eq10400_s3270	single0.8	1	10
rep03	W1	3.266666666666667e-4	9.537471264367816e-7	0.8333333333333334	eq10400_s3270	single0.8	1	10
rep04	W1	0.06697333333333333	0.06432628202298851	0.7333333333333333	eq10400_s3270	single0.8	1	10
rep05	W1	2.8333333333333303e-4	5.400574712643663e-7	0.8333333333333334	eq10400_s3270	single0.8	1	10
rep06	W1	0.06676333333333333	0.06435456033333334	0.8333333333333334	eq10400_s3270	single0.8	1	10
rep07	W1	0.033593333333333336	0.033316122022988504	0.8	eq10400_s3270	single0.8	1	10
rep08	W1	0.06687	0.06434012493103448	0.8	eq10400_s3270	single0.8	1	10
rep09	W1	0.10015666666666667	0.09307136116091955	0.8	eq10400_s3270	single0.8	1	10
rep10	W1	0.10001333333333333	0.09310069498850575	0.8666666666666667	eq10400_s3270	single0.8	1	10
rep01	W2	5.666666666666667e-5	4.116091954022989e-8	0.9333333333333333	eq10400_s3270	single0.8	1	10
rep02	W2	1.4e-4	1.4317241379310344e-7	0.8666666666666667	eq10400_s3270	single0.8	1	10
rep03	W2	6.333333333333333e-5	4.033333333333334e-8	0.9	eq10400_s3270	single0.8	1	10
rep04	W2	1.3000000000000002e-4	1.5113793103448277e-7	0.8666666666666667	eq10400_s3270	single0.8	1	10
rep05	W2	8.866666666666667e-4	7.251540229885057e-6	0.7333333333333333	eq10400_s3270	single0.8	1	10
rep06	W2	2.23333333333333e-4	1.4943678160919482e-7	0.7333333333333333	eq10400_s3270	single0.8	1	10
rep07	W2	1.7666666666666666e-4	2.384022988505747e-7	0.8666666666666667	eq10400_s3270	single0.8	1	10
rep08	W2	1.1333333333333333e-4	1.4188505747126438e-7	0.9	eq10400_s3270	single0.8	1	10
rep09	W2	3.566666666666663e-4	1.3990919540229846e-6	0.8666666666666667	eq10400_s3270	single0.8	1	10
rep10	W2	4.666666666666667e-5	1.774712643678161e-8	0.9	eq10400_s3270	single0.8	1	10
rep01	AQ	1	0	0	eq10400_s3270	single1	1	10
rep02	AQ	1	0	0	eq10400_s3270	single1	1	10
rep03	AQ	1	0	0	eq10400_s3270	single1	1	10
rep04	AQ	1	0	0	eq10400_s3270	single1	1	10
rep05	AQ	1	0	0	eq10400_s3270	single1	1	10
rep06	AQ	1	0	0	eq10400_s3270	single1	1	10
rep07	AQ	0.9999866666666667	5.3333333333321585e-9	0	eq10400_s3270	single1	1	10
rep08	AQ	0.9999966666666666	3.333333333332599e-10	0	eq10400_s3270	single1	1	10
rep09	AQ	1	0	0	eq10400_s3270	single1	1	10
rep10	AQ	1	0	0	eq10400_s3270	single1	1	10
rep01	W1	0.10035333333333334	0.09303104533333334	0.6333333333333333	eq10400_s3270	single1	1	10
rep02	W1	0.10057333333333333	0.09298912409195402	0.7333333333333333	eq10400_s3270	single1	1	10
rep03	W1	0.03359	0.03331660713793103	0.8333333333333334	eq10400_s3270	single1	1	10
rep04	W1	0.067	0.0643243924137931	0.8666666666666667	eq10400_s3270	single1	1	10
rep05	W1	0.10023	0.09305650010344828	0.7666666666666667	eq10400_s3270	single1	1	10
rep06	W1	0.10019	0.09306428093103448	0.6666666666666666	eq10400_s3270	single1	1	10
rep07	W1	0.16699666666666665	0.14356540516091953	0.6333333333333333	eq10400_s3270	single1	1	10
rep08	W1	0.03338	0.033330152689655175	0.9	eq10400_s3270	single1	1	10
rep09	W1	0.033473333333333334	0.033323807540229886	0.8	eq10400_s3270	single1	1	10
rep10	W1	0.10029666666666667	0.09304295481609196	0.6666666666666666	eq10400_s3270	single1	1	10
rep01	W2	1.0333333333333333e-4	1.037816091954023e-7	0.9	eq10400_s3270	single1	1	10
rep02	W2	2.0666666666666666e-4	1.8616091954022988e-7	0.7333333333333333	eq10400_s3270	single1	1	10
rep03	W2	6e-5	3.627586206896552e-8	0.9333333333333333	eq10400_s3270	single1	1	10
rep04	W2	1.5333333333333334e-4	1.0188505747126438e-7	0.7666666666666667	eq10400_s3270	single1	1	10
rep05	W2	4.2333333333333334e-4	3.3908160919540228e-6	0.8333333333333334	eq10400_s3270	single1	1	10
rep06	W2	3.666666666666667e-5	2.7919540229885063e-8	0.9333333333333333	eq10400_s3270	single1	1	10
rep07	W2	3.3e-4	2.7518275862068967e-6	0.9	eq10400_s3270	single1	1	10
rep08	W2	1.6999999999999966e-4	3.304482758620669e-7	0.8333333333333334	eq10400_s3270	single1	1	10
rep09	W2	1.3666666666666666e-4	2.4791954022988504e-7	0.9	eq10400_s3270	single1	1	10
rep10	W2	1.5666666666666666e-4	1.1633333333333334e-7	0.8	eq10400_s3270	single1	1	10
