bamhead	mean_depth	sd_depth	mean_depth_nonzero	mean_depth_within2sd	median	proportion_of_reference_covered
HH1013s_002-RG.bam.depth.gz	0.128577762594929	3.13298788391595	39.1135524674917	0.00141672513862951	0	0.00328729441545229
HH1013s_003-RG.bam.depth.gz	0.0626592777068019	1.63022355450475	19.7568011375829	0.000899456091149535	0	0.00317152950370868
HH1013s_005-RG.bam.depth.gz	0.0804827585070924	1.98804449368279	25.0760205418864	0.00103609701709712	0	0.00320955066904019
HH1013s_006-RG.bam.depth.gz	0.0943909370042907	2.60926717124044	29.1464634871731	0.00123981804671005	0	0.0032385039456284
HH1013s_007-RG.bam.depth.gz	0.0923614079745385	2.70144580467734	28.9427287654983	0.00125505972765344	0	0.00319117829983568
HH1013s_008-RG.bam.depth.gz	0.134337869832558	3.51583226100724	40.160384208171	0.00170352985586487	0	0.00334503447816054
HH1013s_009-RG.bam.depth.gz	0.0977892601158118	2.4933773501971	29.6882502021822	0.00127161952257779	0	0.00329387078894418
HH1013s_010-RG.bam.depth.gz	0.190365326879626	6.41097760537576	53.4921475744666	0.00343127939003708	0	0.00355875274244121
HH1013s_011-RG.bam.depth.gz	0.0606836448544184	1.62074039853848	19.6179300758862	0.000798917680777229	0	0.00309327460235051
HH1013s_012-RG.bam.depth.gz	0.103766022568057	2.70414447683568	32.0480944188896	0.00128213474712778	0	0.00323782191888607
HH1013s_013-RG.bam.depth.gz	0.103425800756825	2.52289893957819	31.819157061956	0.00127174004236307	0	0.00325042553941349
HH1013s_014-RG.bam.depth.gz	0.183646322171981	5.19628743818938	52.6128705634166	0.00252023550092568	0	0.00349052085935416
HH1013s_016-RG.bam.depth.gz	0.159814761186216	4.16942051560466	45.0558845557304	0.00218340606558011	0	0.00354703415019185
HH1013s_017-RG.bam.depth.gz	0.0975585948743894	2.53639245432206	29.6442856134861	0.00128980965925645	0	0.003290974731064
HH1013s_018-RG.bam.depth.gz	0.0510789148987523	1.30067952708474	16.691189903284	0.000526387921310384	0	0.00306023208619374
HH1013s_019-RG.bam.depth.gz	0.118830524100722	3.16598995543354	36.0379867542864	0.00148167806986798	0	0.00329736854921801
HH1013s_020-RG.bam.depth.gz	0.0808481174580897	1.94289368199133	25.0277645035533	0.00084263716773912	0	0.00323033715003287
HH1013s_021-RG.bam.depth.gz	0.281858831727326	6.78227324879874	76.2787258387399	0.00319583102126262	0	0.00369511719851151
HH1013s_022-RG.bam.depth.gz	0.232980346863287	6.58470687809697	59.4823302358081	0.00374759997792773	0	0.00391679925685198
HH1013s_023-RG.bam.depth.gz	0.289370842218372	7.29222688373809	77.8168483998266	0.00339009272858658	0	0.00371861426116107
HH1013s_024-RG.bam.depth.gz	0.231991240136079	6.08518977840568	65.3076998977524	0.00284963990426252	0	0.00355228006038124
HH1013s_025-RG.bam.depth.gz	0.261372715603994	7.22862049139551	68.3949625595123	0.00361855830365978	0	0.00382151997490422
HH812s_001-RG.bam.depth.gz	0.472976756861367	12.8696869779086	133.087841428048	0.00500367997255363	0	0.00355386902204218
HH812s_003-RG.bam.depth.gz	0.435437480665091	11.9460183498746	126.117952685429	0.00456999391129445	0	0.003452620910767
HH812s_006-RG.bam.depth.gz	0.300465134644107	8.19487816879025	74.1054600532012	0.0042858546944906	0	0.0040545613565891
HH812s_010-RG.bam.depth.gz	0.290885814930743	7.65157415326461	87.7292936384782	0.00272035235534245	0	0.00331572047222468
HH812s_013-RG.bam.depth.gz	0.346256188136581	9.40692307628592	100.094095842815	0.00372758564735505	0	0.00345930681746162
HH812s_018-RG.bam.depth.gz	0.398173256944521	11.545310127491	113.295841727504	0.00425676097746255	0	0.00351445605481464
HH812s_019-RG.bam.depth.gz	0.282806063181117	7.46035516993003	87.547472619384	0.00260441903382652	0	0.00323031670383503
HH812s_024-RG.bam.depth.gz	0.411935234904004	11.3089009456131	104.781479739634	0.00541816688103319	0	0.00393137447502854
HH812s_025-RG.bam.depth.gz	0.436474755713108	11.1884310964018	126.378718337101	0.00398724136518902	0	0.00345370455925268
HH812s_030-RG.bam.depth.gz	0.314954192542626	8.2401372911991	95.1581204237042	0.00301982827558718	0	0.00330979837706377
HH812s_035-RG.bam.depth.gz	0.341219630948189	9.03635655135345	102.330198856084	0.00336272308119374	0	0.00333449592361525
HH812s_036-RG.bam.depth.gz	0.347481128611965	9.75226276962204	102.686722767124	0.00363864766120071	0	0.00338389539804632
HH812s_037-RG.bam.depth.gz	0.371844005955816	9.68421054579894	108.558210133786	0.00356998488821369	0	0.00342529602779272
HH812s_039-RG.bam.depth.gz	0.3179520491211	8.09446721612427	84.2648822529224	0.00402409157072151	0	0.00377324504135451
HH812s_040-RG.bam.depth.gz	0.458073378670232	13.316900657644	125.661415379586	0.00522055501133559	0	0.00364529857702466
HH812s_042-RG.bam.depth.gz	0.391923409232439	11.1578102808839	115.770075714926	0.00416334350290344	0	0.00338536022207749
HH812s_046-RG.bam.depth.gz	0.306488805055401	9.17508580903504	93.7080064764109	0.0035310082247861	0	0.00327067895881955
HH812s_048-RG.bam.depth.gz	0.33283953915659	9.01056926771476	93.8840221017781	0.00376202800031011	0	0.00354522028035464
HH812s_049-RG.bam.depth.gz	0.0381449217857394	1.25546652992312	15.0223730283621	0.00069766437410715	0	0.00253920746833478
HH812s_050-RG.bam.depth.gz	0.333170393688358	8.26336816365505	81.663427999496	0.00487021938274931	0	0.00407979926694072
HH812s_052-RG.bam.depth.gz	0.404383095829095	10.3934509455304	116.47778771478	0.00396677458417642	0	0.00347176147283333
HH812s_054-RG.bam.depth.gz	0.435129004496773	10.9838721326786	116.811436685938	0.00430450156824771	0	0.00372505481348158
HH812s_056-RG.bam.depth.gz	0.146405959164688	3.74563201055598	40.5132541046644	0.00219480596749534	0	0.00361377930260718
HH912s_109-RG.bam.depth.gz	0.250766882844689	6.19536340608482	44.2228220837407	0.00506525370589074	0	0.00567053098442817
HH912s_110-RG.bam.depth.gz	0.233897554535972	6.42485091375661	39.9902523361009	0.00560626077508235	0	0.00584886418245636
HH912s_111-RG.bam.depth.gz	0.337567783746038	8.16724898229155	53.4112286623803	0.00682858433407027	0	0.00632016510760416
HH912s_113-RG.bam.depth.gz	0.178827214679002	4.21534191462996	34.014546439435	0.00369632174594112	0	0.00525737466461737
HH912s_114-RG.bam.depth.gz	0.190295989441535	4.75173388754806	36.4656754436953	0.00383564873494279	0	0.00521849621941916
HH912s_115-RG.bam.depth.gz	0.0991944732571483	2.49957361712775	22.5649681795289	0.00216521378264376	0	0.00439595006152874
HH912s_116-RG.bam.depth.gz	0.168864078940234	4.02404655082439	33.0212803630862	0.00361963929716572	0	0.00511379562159394
HH912s_117-RG.bam.depth.gz	0.35488605652335	8.43560916509792	55.3702689548282	0.00707397042076652	0	0.00640932513462609
HH912s_118-RG.bam.depth.gz	0.394998261810215	9.52722646170208	62.6449490818944	0.00735872149560391	0	0.0063053489163816
HH912s_119-RG.bam.depth.gz	0.269032201599231	6.29876382650771	47.2350619859505	0.00502262771489673	0	0.00569560386475434
HH912s_120-RG.bam.depth.gz	0.248756947114243	6.74764819997202	44.316643566899	0.00524147410113491	0	0.00561317209726541
HH912s_121-RG.bam.depth.gz	0.252183611576839	8.72320626401044	44.6225365382961	0.00608343288180375	0	0.00565148535113754
HH912s_122-RG.bam.depth.gz	0.551613483662578	12.9860355431593	76.1486168760318	0.0103107852571722	0	0.00724390680083244
HH912s_123-RG.bam.depth.gz	0.443767147751301	10.8621366468445	66.3378855699833	0.00847654591226563	0	0.00668949792322419
HH912s_124-RG.bam.depth.gz	0.286042778084368	7.2540899950927	46.7505758479465	0.00609038643944675	0	0.00611848673296753
HH912s_125-RG.bam.depth.gz	0.0953282096991581	2.53637144759211	21.0503119645592	0.00232342956709941	0	0.00452858892826353
HH912s_126-RG.bam.depth.gz	0.121642035492448	2.66515271987188	25.1698028993355	0.00262206796057647	0	0.00483285610057674
HH912s_127-RG.bam.depth.gz	0.201738353558105	4.86260093257087	36.5707972263023	0.00422465818395357	0	0.00551637833623458
HH912s_128-RG.bam.depth.gz	0.246327930047621	5.7808512255058	43.1793503485624	0.0048717655479242	0	0.00570476230094524
HH912s_129-RG.bam.depth.gz	0.296860020148129	6.43807977593256	47.940534223588	0.00592144805167569	0	0.00619225515434189
HH912s_130-RG.bam.depth.gz	0.251459286032468	5.76823672080355	45.2014594768996	0.00466363309416814	0	0.00556307891255039
HH912s_131-RG.bam.depth.gz	0.158541779448074	4.59896562522196	32.9833605568175	0.00348450690905546	0	0.00480672001796274
HH912s_132-RG.bam.depth.gz	0.255395335384526	6.37997468992214	44.5932391787463	0.00525039468441422	0	0.00572722098883292
IRV1012_001-RG.bam.depth.gz	0.448711986217327	10.8607661423602	106.832075372633	0.00525176231075862	0	0.00420016165231356
IRV1012_002-RG.bam.depth.gz	0.183706261661603	4.42642625735607	22.3452528797113	0.0143767640130665	0	0.00822126572701822
IRV1012_003-RG.bam.depth.gz	0.173049221399656	4.38018774719936	20.2379438383983	0.0147151546636711	0	0.00855073137773006
IRV1012_004-RG.bam.depth.gz	0.210217666366728	5.63910650768795	22.802092156591	0.0197994599117739	0	0.0092192271184161
IRV1012_006-RG.bam.depth.gz	0.145015294953462	4.39147549438696	16.7101947138496	0.0139681621093152	0	0.00867825285323332
IRV1012_007-RG.bam.depth.gz	0.206858867215925	6.06289731659908	22.6518688192262	0.0184951024077059	0	0.00913208834409521
IRV1012_008-RG.bam.depth.gz	0.248445027221983	7.52495792707662	26.0859792126406	0.0241564255291672	0	0.00952408284913865
IRV1012_009-RG.bam.depth.gz	0.14918758989875	5.06736068012027	23.7770417884587	0.00867195813182733	0	0.00627443864657129
IRV1012_010-RG.bam.depth.gz	0.298938942810279	7.43941857132649	30.868216843839	0.026057496999593	0	0.00968436059402888
IRV1012_011-RG.bam.depth.gz	0.304489781752699	7.56187145121601	32.0232336962782	0.0255456704885926	0	0.00950840207583587
IRV1012_012-RG.bam.depth.gz	0.269196476575563	8.69069534709939	31.0893890583044	0.0192108488312213	0	0.00865878953332961
IRV1012_013-RG.bam.depth.gz	0.37057205382968	12.2704811653991	38.6090045237164	0.0311676650153849	0	0.00959807325780387
IRV1012_014-RG.bam.depth.gz	0.254695072094165	7.56868911536581	28.0447090709452	0.0220176763445313	0	0.00908175126544877
IRV1012_015-RG.bam.depth.gz	0.124514312984089	3.3160233799701	20.5860836038451	0.00656755046806896	0	0.00604847018889734
IRV1012_016-RG.bam.depth.gz	0.225205961998982	8.05701101795304	25.9754006376783	0.0180752519272147	0	0.00866997068266425
IRV1012_017-RG.bam.depth.gz	0.327883188020807	8.48619107468636	33.1879653233621	0.0322010407627737	0	0.00987958089103257
IRV1012_018-RG.bam.depth.gz	0.134060336063769	3.49554636687628	21.4573816679496	0.00754531540695683	0	0.00624774905617284
IRV1012_019-RG.bam.depth.gz	0.159895583545778	4.23199192748667	20.8765646555875	0.0113575947995522	0	0.0076590945964432
IRV1012_020-RG.bam.depth.gz	0.141581182233167	3.94087897138693	18.8141660880072	0.010579046899677	0	0.00752524356226487
IRV1012_021-RG.bam.depth.gz	0.189057572000789	5.51342157967375	22.6755167677691	0.0153063143350097	0	0.00833751988706735
IRV1012_022-RG.bam.depth.gz	0.270489258995933	6.86537469830456	28.0742877688507	0.023249774230827	0	0.009634768341161
IRV1012_023-RG.bam.depth.gz	0.276579664336604	7.61903784663779	30.5981599810253	0.0212019957809458	0	0.00903909465497774
IRV1012_024-RG.bam.depth.gz	0.245484503940608	6.31172783711567	29.4080623554323	0.0157827383100437	0	0.00834752391958333
NTC1013a_001-RG.bam.depth.gz	0.291335042725099	7.68615008104709	29.2174619260196	0.0262966885618927	0	0.00997126456304539
NTC1013a_002-RG.bam.depth.gz	0.159348278261648	6.12956458585896	45.5807556634656	0.00303490322536582	0	0.00349595516665226
NTC1013a_003-RG.bam.depth.gz	0.134361989043773	3.21414127458589	37.174754456989	0.00171731627828159	0	0.00361433427083434
NTC1013a_004-RG.bam.depth.gz	0.0457867904605078	1.46007103189485	14.2512622181857	0.000804240191995226	0	0.00321282352113776
NTC1013a_006-RG.bam.depth.gz	0.1396567875526	3.95028661170135	35.9999887060439	0.00257234643822946	0	0.00387935642683088
NTC1013a_007-RG.bam.depth.gz	0.160067676272323	5.22370874362963	41.2941080949927	0.00297620443005943	0	0.00387628365538363
NTC1013a_008-RG.bam.depth.gz	0.139364092928375	4.09835387397024	40.1436546295061	0.00198226107310495	0	0.00347163441431817
NTC1013a_009-RG.bam.depth.gz	0.167211265263784	4.61089719068029	44.1886514059923	0.00266151182776653	0	0.00378403187115932
NTC1013a_010-RG.bam.depth.gz	0.120260799899275	3.00751734846794	32.9082040077897	0.00185201317794947	0	0.00365443218568961
NTC1013a_011-RG.bam.depth.gz	0.274337899392008	8.65818938204709	75.5876077756616	0.0037850284635096	0	0.00362940311864454
NTC1013a_012-RG.bam.depth.gz	0.0532093167060857	1.4820364813683	16.5642391428386	0.000877761070087086	0	0.00321230068265006
NTC1013a_013-RG.bam.depth.gz	0.106026567345525	2.91452893626793	32.7107783613639	0.00109436307642431	0	0.00324133428358693
NTC1013a_014-RG.bam.depth.gz	0.117794826330344	3.05853711501307	35.0973769521646	0.00138321530537968	0	0.00335622877147951
NTC1013a_015-RG.bam.depth.gz	0.123331198127125	4.00733878063411	32.4295266472379	0.0027989269202773	0	0.003803052676924
NTC1013a_016-RG.bam.depth.gz	0.118663870063042	2.91139166666768	32.3997977504523	0.00165401533867907	0	0.0036624879876397
NTC1013a_017-RG.bam.depth.gz	0.092688720932685	2.24663519316549	27.3852447344848	0.00112813937635842	0	0.00338462269851244
NTC1013a_018-RG.bam.depth.gz	0.0651640669219112	1.7510155809968	19.0927250678652	0.00112608863018205	0	0.0034130312299724
NTC1013a_019-RG.bam.depth.gz	0.192632883242606	5.41858452971682	51.5996379036908	0.00292250815061909	0	0.0037332216090771
NTC1013a_020-RG.bam.depth.gz	0.111607269420069	3.22017035993327	32.252374503206	0.00153647474908967	0	0.00346043573967109
NTC1013a_021-RG.bam.depth.gz	0.326482284645865	10.655094016507	70.888320641308	0.00670361813256095	0	0.00460558638845436
PM1012_01-RG.bam.depth.gz	0.205686108358421	4.77636982368284	56.9694604335462	0.00188325272535085	0	0.00361046263722853
PM1012_02-RG.bam.depth.gz	0.218480049397451	5.96855142825288	58.8160047179084	0.00267875595131946	0	0.00371463601523793
PM1012_04-RG.bam.depth.gz	0.741754200296226	20.9353577244844	162.152707047701	0.0092472382991989	0	0.00457441762028561
PM1012_06-RG.bam.depth.gz	0.546670806651417	14.0041237212883	130.773709464081	0.00601281663854255	0	0.00418028064579678
PM1012_07-RG.bam.depth.gz	0.0910501743211028	2.35672580652722	27.9153055855928	0.000829542186315697	0	0.00326165780424274
PM1012_09-RG.bam.depth.gz	0.125077287357997	3.1303375152385	37.412394525182	0.00136142645032621	0	0.00334320454345361
PM1012_10-RG.bam.depth.gz	0.167587035710842	4.17107497994155	49.1884062816668	0.00166182837130076	0	0.00340704341488985
PM1012_11-RG.bam.depth.gz	0.285371251925192	6.54307226723515	76.4472661958038	0.00271720779796888	0	0.00373291637655216
PM1012_13-RG.bam.depth.gz	0.261168417195105	6.22033090053555	69.3869125451739	0.00259323919370417	0	0.00376394348177871
PM1012_14-RG.bam.depth.gz	0.25887858762055	6.74673327768551	68.0932513829133	0.00287576935953401	0	0.00380182444461073
PM1012_15-RG.bam.depth.gz	0.000897038958845042	0.0380926967289852	1.27393512766853	0	0	0.000704148067953184
PM1012_16-RG.bam.depth.gz	0.182165184995946	4.27599279573652	52.59472167348	0.00154781005275795	0	0.00346356400794105
PM1012_17-RG.bam.depth.gz	0.0804743244504831	2.11325919772035	25.2319726134284	0.0010085675095231	0	0.0031893790344255
PM1012_18-RG.bam.depth.gz	0.0391737773820599	1.0597514497872	12.9271089211883	0.000707964947460541	0	0.00303035873070261
PM1012_19-RG.bam.depth.gz	0.00551383862637642	0.167799064032254	2.64356644316355	0	0	0.0020857575343465
PM1012_22-RG.bam.depth.gz	0.0373612219433139	1.1466367396138	12.0643123558404	0.000714694816435783	0	0.00309683808254599
PM1012_23-RG.bam.depth.gz	0.0910760022502967	2.34436384435049	26.0617187418377	0.00120159250937138	0	0.00349462762423517
PM1012_24-RG.bam.depth.gz	0.0479067442607593	1.27586370646773	15.1628952290089	0.000527417364870948	0	0.0031594720887522
PM1012_25-RG.bam.depth.gz	0.0831535883740519	2.30766362224806	23.3258559167537	0.00149378606873081	0	0.00356486761603893
PM1012_26-RG.bam.depth.gz	0.0365667060622293	1.01007295675686	11.8250873370798	0.000751052470403305	0	0.00309229902662487
PM1012_27-RG.bam.depth.gz	0.252443973460092	6.15135489594907	60.2040854141263	0.00369722840453131	0	0.00419313692291183
PM1012_28-RG.bam.depth.gz	0.00171661749716228	0.0669495822592163	1.7447948983621	0	0	0.000983850594000895
PM1012_29-RG.bam.depth.gz	0.00226754467936605	0.082941865325458	1.86852784303154	0	0	0.00121354610145306
PRA1013a_002-RG.bam.depth.gz	0.249941931337597	6.03429247938763	62.8094381578768	0.00349330250077373	0	0.00397936900357926
PRA1013a_003-RG.bam.depth.gz	0.306308798189918	8.20647262946999	85.7449852926447	0.00342666180286665	0	0.00357232317603807
PRA1013a_004-RG.bam.depth.gz	0.304978790545542	8.4629576696191	82.9990453130514	0.00389348915687641	0	0.00367448552444535
PRA1013a_005-RG.bam.depth.gz	0.146502440391048	3.92746099666584	41.5565114041073	0.0020572749565097	0	0.00352537870579084
PRA1013a_006-RG.bam.depth.gz	0.269341941050417	6.7013902663616	81.0981335432337	0.00251849968807601	0	0.00332118544881954
PRA1013a_007-RG.bam.depth.gz	0.345391236564589	9.09456554432625	102.067361249576	0.00347298219816944	0	0.00338395381575444
PRA1013a_009-RG.bam.depth.gz	0.358062424473754	17.2774620674869	94.1544643261747	0.00848335150788483	0	0.00380292561840884
PRA1013a_014-RG.bam.depth.gz	0.245697283140072	7.79812685202499	75.025039444662	0.00300004499943062	0	0.00327487042937734
PRA1013a_016-RG.bam.depth.gz	0.24148699039682	6.7397768200117	71.5904278187621	0.00273500450841805	0	0.00337317428816314
PRA1013a_017-RG.bam.depth.gz	0.299780338902138	9.07352509860134	88.431577210512	0.00369370507541575	0	0.00338996937924835
PRA1013a_018-RG.bam.depth.gz	0.291763687039833	8.5369756858361	86.3326188557267	0.00339189080300908	0	0.00337953013480686
PRA1013a_019-RG.bam.depth.gz	0.441596499064249	11.1981593530422	125.958910386668	0.00415283867504606	0	0.00350587741437686
PRA1013a_022-RG.bam.depth.gz	0.319855388599096	7.61422252244162	93.086543819346	0.0028821583200841	0	0.00343610768512348
PRA1013a_028-RG.bam.depth.gz	0.301991801121395	7.32062439863265	89.2385581383506	0.00278221702695546	0	0.00338409547869664
PRA1013a_029-RG.bam.depth.gz	0.206184071125441	5.94821545166452	63.3007223714552	0.00238236579644928	0	0.00325721513754002
PRA1013a_030-RG.bam.depth.gz	0.197090409949811	5.34099033574222	60.5045302456496	0.00196804621108502	0	0.00325744880837251
PRA1013a_032-RG.bam.depth.gz	0.259701187814721	7.91852542965048	77.6581642701953	0.00330072183449881	0	0.00334415821253871
PRA1013a_034-RG.bam.depth.gz	0.30122815899891	7.40458659308873	82.2900817721773	0.00341905749366249	0	0.00366056458459977
PRA1013a_035-RG.bam.depth.gz	0.294928497046519	7.33783472014842	87.5359986545233	0.00273288133638767	0	0.00336922525109406
PRA1013a_036-RG.bam.depth.gz	0.407142250350034	10.4840830881593	115.668966796313	0.00432859428877005	0	0.00351989182255544
PRA1013a_037-RG.bam.depth.gz	0.167219389706575	5.58194678153069	52.5974910112716	0.00248262698641386	0	0.00317922749719652
PRA1013a_038-RG.bam.depth.gz	0.309337362036614	8.35148033688601	88.2001701452897	0.00355685585632393	0	0.00350721956122097
PRA1013a_039-RG.bam.depth.gz	0.36208624059053	9.99193746369182	103.581215438683	0.00416036842598253	0	0.00349567476165327
RI812s_001-RG.bam.depth.gz	0.0952336270484324	3.03978594419496	28.9665348095994	0.00136829800691813	0	0.00328771210206536
RI812s_002-RG.bam.depth.gz	0.0601041543338256	1.47124572940609	19.3419831915712	0.000728669676090328	0	0.00310744527789832
RI812s_003-RG.bam.depth.gz	0.246462487936445	6.16839429617065	60.7721140504683	0.00314345621326323	0	0.00405551940700231
RI812s_005-RG.bam.depth.gz	0.101970700353215	2.57394333753987	28.8700105189689	0.00153244234771661	0	0.00353206315204276
RI812s_006-RG.bam.depth.gz	0.065963920721081	1.75631107067652	18.5255054956684	0.00141569833692821	0	0.00356070827522061
RI812s_007-RG.bam.depth.gz	0.224104322319923	5.92334683664079	60.6619351941385	0.00278715306671575	0	0.00369431541546753
RI812s_009-RG.bam.depth.gz	0.187372406597547	5.22586643536324	51.7437470130006	0.00231444538578047	0	0.00362116038002846
RI812s_010-RG.bam.depth.gz	0.0740823420729721	2.36744678251436	23.5317785563054	0.000951672056069902	0	0.00314818286665753
RI812s_011-RG.bam.depth.gz	0.126247795673561	3.46447179857938	36.6275106901888	0.00174400076288714	0	0.00344680250703801
RI812s_013-RG.bam.depth.gz	0.0682572057030987	1.79853203861793	21.7672831309786	0.000728778448385084	0	0.00313577056412421
RI812s_014-RG.bam.depth.gz	0.111184129513958	2.94508608754188	33.3886206538133	0.00143177760560917	0	0.00333000068097522
RI812s_015-RG.bam.depth.gz	0.0613548745438477	1.44630144735164	19.6228957109661	0.000535142497931669	0	0.00312669829405279
RI812s_016-RG.bam.depth.gz	0.105653682733238	2.67961497483661	31.9224438825715	0.00120563783582896	0	0.00330969906695996
SV0512a_001-RG.bam.depth.gz	0.0783754024856171	1.89921939460386	22.5697188032801	0.000640880352596733	0	0.00347259100428867
SV0512a_002-RG.bam.depth.gz	0.0449471206119228	1.21973466524972	13.3487889033226	0.000473271414508696	0	0.00336713097625787
SV0512a_003-RG.bam.depth.gz	0.384132430818003	8.99555916917437	93.1782055701175	0.00364814576111136	0	0.00412255664795826
SV0512a_005-RG.bam.depth.gz	0.0630885003567354	1.53518288787277	18.4237655137118	0.000630821203578895	0	0.00342430000586923
SV0512a_007-RG.bam.depth.gz	0.0696861729450332	1.73966792837412	20.5180565809995	0.000724691693263211	0	0.00339633398854829
SV0512a_008-RG.bam.depth.gz	0.0539574328621231	1.35477523349982	16.2984415743685	0.000459342472576769	0	0.00331058847656612
SV0512a_009-RG.bam.depth.gz	0.21292094581013	5.05019194250034	56.0443370224151	0.001949915903274	0	0.00379915183446412
SV0512a_010-RG.bam.depth.gz	0.250010220177929	6.67739680334394	64.4137947772244	0.00256498279101973	0	0.00388131488049568
SV0512a_011-RG.bam.depth.gz	0.172619654085343	4.21812965912298	46.4673444058604	0.00157130227716055	0	0.0037148594629715
SV0512a_013-RG.bam.depth.gz	0.115505351643394	2.63980075096535	32.110299425509	0.00100834790355136	0	0.0035971433997766
SV0512a_014-RG.bam.depth.gz	0.0213259948151642	0.554879831826767	6.71860206282141	0.000313291105206414	0	0.00317417144455852
SV0512a_016-RG.bam.depth.gz	0.0854364399533716	2.09785117827401	25.1194652722375	0.000963411060255125	0	0.00340120456496301
SV0512a_018-RG.bam.depth.gz	0.04392665525888	1.11458493884615	13.5180663327333	0.000620371730594653	0	0.0032494777120992
SV0512a_019-RG.bam.depth.gz	0.0157394086168612	0.392228113439795	5.1995375143592	0	0	0.00302707857639153
SV0512a_020-RG.bam.depth.gz	0.0194761090004552	0.45692417229002	6.23114968114772	0	0	0.0031256044224682
SV0512a_021-RG.bam.depth.gz	0.0369928617825251	0.949468181013281	11.2008808624669	0.000266411061427683	0	0.00330267433755823
SV0512a_022-RG.bam.depth.gz	0.389209443729811	9.47168433423161	97.2590218808255	0.00351432405873794	0	0.00400178241774315
SV0512a_023-RG.bam.depth.gz	0.0336961854831419	0.876708125633421	10.3095710992562	0.000236334362093123	0	0.00326843717927035
SV0512a_024-RG.bam.depth.gz	0.745714162936667	17.2616579643594	169.148351559164	0.00659178685589317	0	0.00440863984817565
SV0512a_025-RG.bam.depth.gz	0.0868459175874609	2.14483869998006	24.9582594118938	0.000849351186460987	0	0.00347964640298716
SV0512a_026-RG.bam.depth.gz	0.0174068004322716	0.429039428050578	5.75749621403332	0	0	0.00302332815953007
SV0512a_027-RG.bam.depth.gz	0.147214568317822	3.65074503328764	40.5384671996654	0.00138868550060382	0	0.00363147840772559
SV0512a_028-RG.bam.depth.gz	0.0340048120769267	0.874149696986188	10.3213336932782	0.000260868712780038	0	0.00329461415428003
SV1013a_001-RG.bam.depth.gz	0.196079269523403	7.17410028582409	47.6192391287385	0.00443060064685841	0	0.00411764810003327
SV1013a_002-RG.bam.depth.gz	0.195348366145143	4.88894568355515	51.2191738438516	0.00261520556480121	0	0.00381396948612939
SV1013a_003-RG.bam.depth.gz	0.495736294485513	19.7618011160372	108.431240708312	0.010710369142779	0	0.00457189543573742
SV1013a_005-RG.bam.depth.gz	0.383852999934373	10.9185432240143	83.2871690008201	0.00653011516625672	0	0.00460878913930217
SV1013a_006-RG.bam.depth.gz	0.200469481505528	5.95438412147151	51.7059599276315	0.00334553605954904	0	0.00387710588462546
SV1013a_007-RG.bam.depth.gz	0.362925697214235	9.1556931154071	88.4613634583758	0.00446369362673001	0	0.00410264643258742
SV1013a_008-RG.bam.depth.gz	0.217007049808235	5.93873237722118	51.4348956503408	0.00423224882897704	0	0.00421906270177659
SV1013a_009-RG.bam.depth.gz	0.343156484665625	8.29677553562391	79.6514650273141	0.00481257247130842	0	0.00430822564968392
SV1013a_010-RG.bam.depth.gz	0.108579479608193	3.52144939772347	29.4836221405468	0.00240872977210967	0	0.00368270489597819
SV1013a_011-RG.bam.depth.gz	0.259193555456587	7.34435698593765	67.1085278294132	0.0035299378382186	0	0.00386230429782993
SV1013a_012-RG.bam.depth.gz	0.312447437571975	8.75748484062002	78.1746394192121	0.00430883031893202	0	0.00399678770369868
SV1013a_013-RG.bam.depth.gz	0.143029751536975	3.44344226476477	39.6703773299832	0.00200355177830205	0	0.00360545477919973
SV1013a_014-RG.bam.depth.gz	0.0921834486497483	3.72362007760655	26.782541082763	0.00210854740236885	0	0.00344192316796708
SV1013a_015-RG.bam.depth.gz	0.198933329452739	5.117405147091	45.4783239570639	0.00357635496366136	0	0.00437424496207584
SV1013a_016-RG.bam.depth.gz	0.340578552098503	12.2559297588247	79.4434207895141	0.00659372116023236	0	0.00428705799314574
SV1013a_017-RG.bam.depth.gz	0.386418767013718	10.1555771625776	97.2377208923712	0.00495398012727508	0	0.00397395952380712
SV1013a_018-RG.bam.depth.gz	0.123547793463491	3.92753128304668	35.9470003913558	0.00189092275899124	0	0.00343694305834963
SV1013a_019-RG.bam.depth.gz	0.313870495862597	8.71150260711225	74.6800772394507	0.00474706978185796	0	0.00420286785264234
SV1013a_020-RG.bam.depth.gz	0.110289193592728	2.78953229907284	31.1723278348013	0.00164122392734484	0	0.00353804804623991
SV1013a_021-RG.bam.depth.gz	0.138710591552872	5.41534624104517	37.0677862116364	0.00303586786507377	0	0.00374207919407117
SV1013a_022-RG.bam.depth.gz	0.148206052645848	3.61658585263323	42.5026874053189	0.0018014136201545	0	0.00348698074624194
SV1013a_023-RG.bam.depth.gz	0.313799414655611	10.1514325793127	75.3308223755021	0.00547043027466985	0	0.00416561780105804
SV1013a_024-RG.bam.depth.gz	0.0797563825011457	2.38899989044558	24.1666843675988	0.00109473622137042	0	0.00330026168621277
SV812s_026-RG.bam.depth.gz	0.205118781864994	4.79040819733195	43.7818109214398	0.00327094257179592	0	0.0046850227879593
SV812s_027-RG.bam.depth.gz	0.584446512457198	13.779706363292	94.3578082109094	0.00913114802297859	0	0.00619393904477852
SV812s_029-RG.bam.depth.gz	0.242290663253752	5.82382585174854	50.6484082445599	0.00376986456375048	0	0.00478377646309764
